product_sku,category_code,warehouse_code,quantity,transaction_type
SKU04141,CAT0891,WH0731,12,IN
SKU07677,CAT0855,WH0876,-3,OUT
SKU03863,CAT0511,WH0569,12,IN
SKU05004,CAT0551,WH0992,14,IN
SKU09070,CAT0474,WH0759,-14,OUT
SKU07421,CAT0386,WH0306,6,IN
SKU01497,CAT0802,WH0961,14,IN
SKU05158,CAT0952,WH0870,-14,OUT
SKU01406,CAT0993,WH0709,4,IN
SKU08359,CAT0010,WH0860,-20,OUT
SKU00432,CAT0226,WH0347,11,IN
SKU04484,CAT0149,WH0815,-19,OUT
SKU03448,CAT0545,WH0031,9,IN
SKU08475,CAT0087,WH0337,-12,OUT
SKU01134,CAT0807,WH0999,10,IN
SKU07019,CAT0705,WH0619,-6,OUT
SKU03710,CAT0315,WH0366,9,IN
SKU04170,CAT0402,WH0847,6,IN
SKU04877,CAT0742,WH0481,15,IN
SKU03012,CAT0401,WH0070,-15,OUT
SKU05297,CAT0602,WH0151,-6,OUT
SKU09441,CAT0159,WH0923,3,IN
SKU09168,CAT0616,WH0321,7,IN
SKU00455,CAT0862,WH0779,-3,OUT
SKU02929,CAT0876,WH0629,-7,OUT
SKU01445,CAT0123,WH0349,-5,OUT
SKU08045,CAT0302,WH0894,-10,OUT
SKU00291,CAT0277,WH0983,2,IN
SKU02802,CAT0228,WH0161,18,IN
SKU03765,CAT0110,WH0656,-2,OUT
SKU02738,CAT0279,WH0808,-16,OUT
SKU01103,CAT0507,WH0269,3,IN
SKU02608,CAT0131,WH0894,15,IN
SKU04998,CAT0460,WH0594,-15,OUT
SKU04925,CAT0030,WH0016,-10,OUT
SKU07836,CAT0251,WH0517,-7,OUT
SKU08607,CAT0921,WH0411,6,IN
SKU04164,CAT0177,WH0097,-5,OUT
SKU01004,CAT0565,WH0488,-13,OUT
SKU05344,CAT0275,WH0242,8,IN
SKU07339,CAT0288,WH0377,-12,OUT
SKU00496,CAT0513,WH0062,11,IN
SKU01694,CAT0641,WH0591,-11,OUT
SKU01596,CAT0624,WH0192,8,IN
SKU09417,CAT0587,WH0792,16,IN
SKU00683,CAT0846,WH0090,12,IN
SKU04560,CAT0134,WH0094,-5,OUT
SKU02974,CAT0996,WH0577,10,IN
SKU02064,CAT0985,WH0357,20,IN
SKU02641,CAT0262,WH0377,5,IN
SKU08445,CAT0655,WH0418,-16,OUT
SKU07279,CAT0522,WH0650,14,IN
SKU01090,CAT0628,WH0905,-20,OUT
SKU07703,CAT0730,WH0258,-20,OUT
SKU01686,CAT0810,WH0275,13,IN
SKU02523,CAT0125,WH0407,-18,OUT
SKU03766,CAT0300,WH0921,-16,OUT
SKU03628,CAT0312,WH0505,-19,OUT
SKU04688,CAT0958,WH0888,4,IN
SKU09090,CAT0113,WH0655,-19,OUT
SKU08111,CAT0605,WH0877,8,IN
SKU00995,CAT0227,WH0543,1,IN
SKU06011,CAT0652,WH0764,-10,OUT
SKU01118,CAT0140,WH0745,8,IN
SKU06432,CAT0996,WH0021,-14,OUT
SKU08242,CAT0876,WH0584,4,IN
SKU03268,CAT0582,WH0162,-3,OUT
SKU06535,CAT0019,WH0679,-20,OUT
SKU01048,CAT0408,WH0907,-19,OUT
SKU01764,CAT0843,WH0017,3,IN
SKU08520,CAT0747,WH0665,-10,OUT
SKU06034,CAT0205,WH0728,-10,OUT
SKU09903,CAT0824,WH0926,19,IN
SKU06867,CAT0912,WH0813,19,IN
SKU07205,CAT0765,WH0401,-13,OUT
SKU04969,CAT0217,WH0270,-16,OUT
SKU01844,CAT0750,WH0906,-18,OUT
SKU04827,CAT0776,WH0168,10,IN
SKU01456,CAT0710,WH0524,-14,OUT
SKU02624,CAT0062,WH0983,4,IN
SKU09224,CAT0071,WH0274,-8,OUT
SKU06708,CAT0661,WH0355,4,IN
SKU08098,CAT0214,WH0134,-20,OUT
SKU06611,CAT0405,WH0456,-3,OUT
SKU05381,CAT0447,WH0758,18,IN
SKU06772,CAT0502,WH0354,11,IN
SKU09175,CAT0514,WH0695,-3,OUT
SKU00673,CAT0140,WH0840,-18,OUT
SKU02979,CAT0007,WH0450,-19,OUT
SKU03302,CAT0670,WH0276,16,IN
SKU05020,CAT0863,WH0638,-10,OUT
SKU09571,CAT0566,WH0471,13,IN
SKU08972,CAT0741,WH0002,-2,OUT
SKU04678,CAT0578,WH0338,-16,OUT
SKU02651,CAT0323,WH0347,5,IN
SKU08883,CAT0897,WH0598,3,IN
SKU03915,CAT0247,WH0040,18,IN
SKU01391,CAT0452,WH0981,4,IN
SKU05294,CAT0086,WH0948,-9,OUT
SKU07584,CAT0882,WH0855,-19,OUT
SKU08237,CAT0379,WH0902,-10,OUT
SKU01057,CAT0598,WH0802,2,IN
SKU08258,CAT0038,WH0085,8,IN
SKU08371,CAT0883,WH0710,12,IN
SKU05581,CAT0781,WH0368,-6,OUT
SKU02195,CAT0254,WH0685,-13,OUT
SKU02552,CAT0509,WH0629,-19,OUT
SKU03886,CAT0651,WH0140,10,IN
SKU08120,CAT0326,WH0383,-7,OUT
SKU08604,CAT0541,WH0128,5,IN
SKU01528,CAT0323,WH0264,-17,OUT
SKU06836,CAT0740,WH0247,10,IN
SKU05025,CAT0332,WH0785,-7,OUT
SKU03679,CAT0213,WH0483,2,IN
SKU04945,CAT0812,WH0868,-1,OUT
SKU06027,CAT0548,WH0027,-7,OUT
SKU01771,CAT0747,WH0427,17,IN
SKU02190,CAT0868,WH0542,-6,OUT
SKU05776,CAT0089,WH0030,14,IN
SKU01654,CAT0221,WH0630,-12,OUT
SKU02824,CAT0116,WH0652,13,IN
SKU03443,CAT0643,WH0139,-2,OUT
SKU03170,CAT0393,WH0605,14,IN
SKU09162,CAT0545,WH0538,4,IN
SKU01158,CAT0632,WH0108,-18,OUT
SKU02988,CAT0798,WH0250,8,IN
SKU02457,CAT0302,WH0570,-6,OUT
SKU07533,CAT0528,WH0931,3,IN
SKU03779,CAT0592,WH0169,-15,OUT
SKU04046,CAT0817,WH0275,9,IN
SKU06593,CAT0338,WH0218,12,IN
SKU01001,CAT0279,WH0415,15,IN
SKU07157,CAT0035,WH0410,-19,OUT
SKU05245,CAT0392,WH0070,-14,OUT
SKU04300,CAT0264,WH0467,19,IN
SKU05432,CAT0007,WH0743,-8,OUT
SKU07339,CAT0288,WH0898,11,IN
SKU03603,CAT0787,WH0411,-5,OUT
SKU03470,CAT0117,WH0243,6,IN
SKU04066,CAT0569,WH0678,1,IN
SKU04251,CAT0143,WH0258,-9,OUT
SKU06528,CAT0602,WH0696,-12,OUT
SKU08188,CAT0201,WH0859,-15,OUT
SKU00640,CAT0965,WH0858,20,IN
SKU09417,CAT0587,WH0208,-4,OUT
SKU07725,CAT0726,WH0518,-7,OUT
SKU06611,CAT0405,WH0362,-11,OUT
SKU05204,CAT0337,WH0211,15,IN
SKU08180,CAT0832,WH0918,11,IN
SKU03262,CAT0233,WH0529,-4,OUT
SKU08983,CAT0005,WH0392,-8,OUT
SKU07427,CAT0638,WH0170,20,IN
SKU01484,CAT0309,WH0388,-20,OUT
SKU08906,CAT0624,WH0911,-18,OUT
SKU08105,CAT0265,WH0077,12,IN
SKU04482,CAT0687,WH0905,8,IN
SKU00215,CAT0640,WH0194,20,IN
SKU02812,CAT0209,WH0720,15,IN
SKU02175,CAT0646,WH0193,1,IN
SKU02050,CAT0080,WH0159,16,IN
SKU04208,CAT0595,WH0180,3,IN
SKU04880,CAT0416,WH0557,-15,OUT
SKU02193,CAT0381,WH0484,-10,OUT
SKU09667,CAT0249,WH0128,19,IN
SKU07284,CAT0609,WH0617,15,IN
SKU03039,CAT0010,WH0912,11,IN
SKU05110,CAT0966,WH0458,14,IN
SKU01183,CAT0325,WH0500,18,IN
SKU02319,CAT0886,WH0402,-17,OUT
SKU07133,CAT0157,WH0995,-3,OUT
SKU07897,CAT0290,WH0156,-17,OUT
SKU04593,CAT0984,WH0819,2,IN
SKU04060,CAT0187,WH0179,16,IN
SKU05804,CAT0788,WH0199,20,IN
SKU02721,CAT0464,WH0119,7,IN
SKU09012,CAT0693,WH0980,19,IN
SKU00464,CAT0732,WH0328,6,IN
SKU06661,CAT0761,WH0910,15,IN
SKU00499,CAT0071,WH0633,-9,OUT
SKU07793,CAT0862,WH0756,-18,OUT
SKU06032,CAT0884,WH0543,-19,OUT
SKU05912,CAT0483,WH0033,-19,OUT
SKU01568,CAT0021,WH0510,16,IN
SKU09564,CAT0676,WH0406,3,IN
SKU05858,CAT0578,WH0567,10,IN
SKU00157,CAT0720,WH0005,8,IN
SKU08547,CAT0967,WH0468,-7,OUT
SKU02055,CAT0171,WH0633,15,IN
SKU01101,CAT0132,WH0175,-15,OUT
SKU07683,CAT0960,WH0383,17,IN
SKU09067,CAT0260,WH0703,16,IN
SKU01062,CAT0384,WH0678,8,IN
SKU07888,CAT0222,WH0502,-17,OUT
SKU04535,CAT0829,WH0272,-18,OUT
SKU02578,CAT0792,WH0337,19,IN
SKU09035,CAT0014,WH0921,-16,OUT
SKU02200,CAT0127,WH0290,1,IN
SKU07744,CAT0557,WH0016,-19,OUT
SKU09321,CAT0221,WH0905,10,IN
SKU00645,CAT0348,WH0482,16,IN
SKU03618,CAT0458,WH0508,7,IN
SKU04850,CAT0205,WH0238,15,IN
SKU02160,CAT0897,WH0461,-5,OUT
SKU01747,CAT0511,WH0575,-14,OUT
SKU06186,CAT0388,WH0345,-16,OUT
SKU02964,CAT0561,WH0917,-7,OUT
SKU07113,CAT0309,WH0313,-19,OUT
SKU03428,CAT0220,WH0604,-4,OUT
SKU08181,CAT0136,WH0550,7,IN
SKU03037,CAT0198,WH0962,-8,OUT
SKU05588,CAT0278,WH0753,-3,OUT
SKU06404,CAT0644,WH0271,-12,OUT
SKU02694,CAT0808,WH0731,10,IN
SKU09211,CAT0794,WH0243,4,IN
SKU04295,CAT0986,WH0436,-7,OUT
SKU09319,CAT0123,WH0508,-6,OUT
SKU00796,CAT0169,WH0749,9,IN
SKU07550,CAT0189,WH0308,-12,OUT
SKU04238,CAT0604,WH0248,-1,OUT
SKU07222,CAT0391,WH0079,8,IN
SKU02315,CAT0875,WH0870,11,IN
SKU04124,CAT0063,WH0922,9,IN
SKU03629,CAT0198,WH0049,-5,OUT
SKU00568,CAT0586,WH0635,15,IN
SKU04560,CAT0134,WH0430,8,IN
SKU08209,CAT0425,WH0161,3,IN
SKU06602,CAT0927,WH0858,-17,OUT
SKU05173,CAT0576,WH0769,-7,OUT
SKU06345,CAT0213,WH0406,12,IN
SKU00938,CAT0440,WH0528,-1,OUT
SKU05787,CAT0744,WH0332,-5,OUT
SKU08539,CAT0411,WH0530,-8,OUT
SKU08960,CAT0185,WH0147,1,IN
SKU05028,CAT0379,WH0245,7,IN
SKU04350,CAT0839,WH0278,11,IN
SKU03187,CAT0153,WH0160,-16,OUT
SKU04918,CAT0063,WH0853,3,IN
SKU04097,CAT0972,WH0705,10,IN
SKU05365,CAT0095,WH0783,-4,OUT
SKU01656,CAT0123,WH0922,11,IN
SKU06915,CAT0683,WH0483,4,IN
SKU03316,CAT0118,WH0618,7,IN
SKU00855,CAT0836,WH0004,18,IN
SKU06362,CAT0144,WH0510,20,IN
SKU04572,CAT0684,WH0778,5,IN
SKU03285,CAT0137,WH0244,-1,OUT
SKU06184,CAT0398,WH0476,12,IN
SKU09115,CAT0379,WH0639,7,IN
SKU04073,CAT0926,WH0361,-17,OUT
SKU03921,CAT0584,WH0075,15,IN
SKU06449,CAT0523,WH0615,-9,OUT
SKU05488,CAT0756,WH0489,12,IN
SKU02623,CAT0802,WH0530,-17,OUT
SKU04557,CAT0235,WH0217,-6,OUT
SKU04985,CAT0480,WH0866,17,IN
SKU06687,CAT0726,WH0579,15,IN
SKU02356,CAT0087,WH0489,-18,OUT
SKU07609,CAT0533,WH0909,-1,OUT
SKU05653,CAT0562,WH0395,-2,OUT
SKU03516,CAT0077,WH0620,6,IN
SKU04277,CAT0981,WH0938,1,IN
SKU03825,CAT0807,WH0558,-10,OUT
SKU07957,CAT0382,WH0423,-10,OUT
SKU04657,CAT0480,WH0611,-6,OUT
SKU00946,CAT0455,WH0181,17,IN
SKU01467,CAT0202,WH0073,4,IN
SKU04351,CAT0041,WH0617,7,IN
SKU02370,CAT0786,WH0446,17,IN
SKU07274,CAT0802,WH0272,1,IN
SKU04026,CAT0106,WH0053,-16,OUT
SKU07992,CAT0793,WH0085,-6,OUT
SKU01961,CAT0028,WH0028,20,IN
SKU06606,CAT0375,WH0992,-20,OUT
SKU02108,CAT0963,WH0143,-4,OUT
SKU01896,CAT0450,WH0515,14,IN
SKU01452,CAT0430,WH0969,16,IN
SKU08577,CAT0637,WH0779,-5,OUT
SKU00264,CAT0158,WH0322,-1,OUT
SKU03911,CAT0765,WH0059,-9,OUT
SKU09080,CAT0964,WH0424,-15,OUT
SKU03184,CAT0064,WH0610,8,IN
SKU01858,CAT0088,WH0042,-17,OUT
SKU05254,CAT0408,WH0689,-15,OUT
SKU08536,CAT0130,WH0319,-9,OUT
SKU08476,CAT0929,WH0801,-7,OUT
SKU01830,CAT0761,WH0473,-17,OUT
SKU07774,CAT0266,WH0957,5,IN
SKU01410,CAT0976,WH0598,6,IN
SKU00301,CAT0841,WH0284,7,IN
SKU02035,CAT0886,WH0400,4,IN
SKU01815,CAT0692,WH0326,10,IN
SKU03966,CAT0392,WH0175,18,IN
SKU08921,CAT0746,WH0083,-12,OUT
SKU05729,CAT0743,WH0302,-4,OUT
SKU09564,CAT0676,WH0426,7,IN
SKU02814,CAT0915,WH0995,-10,OUT
SKU02715,CAT0066,WH0144,20,IN
SKU01641,CAT0966,WH0559,-5,OUT
SKU09709,CAT0050,WH0716,1,IN
SKU07395,CAT0228,WH0315,2,IN
SKU00343,CAT0092,WH0708,2,IN
SKU04885,CAT0989,WH0692,-18,OUT
SKU05237,CAT0551,WH0277,-16,OUT
SKU02426,CAT0167,WH0609,-10,OUT
SKU04742,CAT0552,WH0282,-20,OUT
SKU07150,CAT0418,WH0227,8,IN
SKU01356,CAT0041,WH0113,13,IN
SKU09516,CAT0720,WH0944,-8,OUT
SKU05662,CAT0197,WH0014,17,IN
SKU09078,CAT0586,WH0448,20,IN
SKU02939,CAT0801,WH0993,11,IN
SKU07328,CAT0688,WH0677,16,IN
SKU04702,CAT0770,WH0820,-5,OUT
SKU06810,CAT0702,WH0887,20,IN
SKU06580,CAT0330,WH0129,-14,OUT
SKU00108,CAT0404,WH0492,2,IN
SKU09692,CAT0748,WH0240,2,IN
SKU00972,CAT0714,WH0202,-16,OUT
SKU09474,CAT0338,WH0042,12,IN
SKU02920,CAT0117,WH0099,-16,OUT
SKU09584,CAT0233,WH0277,16,IN
SKU02807,CAT0815,WH0375,14,IN
SKU01351,CAT0483,WH0287,9,IN
SKU02334,CAT0221,WH0405,-6,OUT
SKU00325,CAT0227,WH0509,19,IN
SKU09126,CAT0533,WH0365,15,IN
SKU05071,CAT0455,WH0435,3,IN
SKU07302,CAT0779,WH0276,19,IN
SKU09935,CAT0135,WH0608,15,IN
SKU00780,CAT0622,WH0028,-15,OUT
SKU09875,CAT0441,WH0427,-19,OUT
SKU01553,CAT0679,WH0270,-17,OUT
SKU05178,CAT0682,WH0943,3,IN
SKU00148,CAT0158,WH0975,6,IN
SKU04969,CAT0217,WH0729,-10,OUT
SKU05291,CAT0694,WH0465,-5,OUT
SKU00750,CAT0109,WH0899,9,IN
SKU08395,CAT0972,WH0167,-11,OUT
SKU02260,CAT0786,WH0482,-10,OUT
SKU03970,CAT0931,WH0040,-4,OUT
SKU07207,CAT0604,WH0488,-4,OUT
SKU05205,CAT0983,WH0191,-5,OUT
SKU00641,CAT0111,WH0127,3,IN
SKU09239,CAT0381,WH0921,-9,OUT
SKU03888,CAT0113,WH0550,-15,OUT
SKU08141,CAT0030,WH0009,-14,OUT
SKU03433,CAT0891,WH0659,7,IN
SKU01475,CAT0003,WH0340,-6,OUT
SKU05413,CAT0902,WH0989,-16,OUT
SKU05843,CAT0935,WH0606,-5,OUT
SKU01507,CAT0378,WH0983,13,IN
SKU01106,CAT0394,WH0090,15,IN
SKU04738,CAT0077,WH0484,-10,OUT
SKU04005,CAT0455,WH0633,-13,OUT
SKU07989,CAT0908,WH0194,19,IN
SKU01786,CAT0775,WH0601,11,IN
SKU09870,CAT0252,WH0181,18,IN
SKU00227,CAT0092,WH0895,19,IN
SKU05749,CAT0211,WH0716,-10,OUT
SKU00150,CAT0623,WH0078,-4,OUT
SKU08938,CAT0199,WH0511,-12,OUT
SKU06767,CAT0632,WH0879,5,IN
SKU06652,CAT0923,WH0003,-7,OUT
SKU00511,CAT0751,WH0802,8,IN
SKU07101,CAT1000,WH0393,2,IN
SKU02057,CAT0864,WH0838,-13,OUT
SKU03124,CAT0638,WH0450,-9,OUT
SKU07445,CAT0281,WH0556,-12,OUT
SKU09109,CAT0138,WH0356,-14,OUT
SKU00812,CAT0589,WH0036,4,IN
SKU01220,CAT0227,WH0904,10,IN
SKU08503,CAT0877,WH0083,8,IN
SKU03084,CAT0358,WH0614,6,IN
SKU06982,CAT0417,WH0992,2,IN
SKU00919,CAT0234,WH0265,-11,OUT
SKU07022,CAT0131,WH0619,7,IN
SKU05427,CAT0659,WH0705,-16,OUT
SKU08879,CAT0514,WH0619,-13,OUT
SKU00597,CAT0639,WH0104,12,IN
SKU05649,CAT0759,WH0682,20,IN
SKU04545,CAT0201,WH0204,-2,OUT
SKU02576,CAT0052,WH0542,10,IN
SKU00504,CAT0456,WH0580,-20,OUT
SKU03488,CAT0051,WH0521,4,IN
SKU08081,CAT0266,WH0073,-1,OUT
SKU05405,CAT0239,WH0249,-17,OUT
SKU08423,CAT0204,WH0537,-16,OUT
SKU05823,CAT0776,WH0157,-2,OUT
SKU05632,CAT0782,WH0363,-16,OUT
SKU01964,CAT0741,WH0145,-5,OUT
SKU01067,CAT0038,WH0977,-15,OUT
SKU01771,CAT0747,WH0538,-2,OUT
SKU02042,CAT0218,WH0234,-15,OUT
SKU03633,CAT0315,WH0085,-16,OUT
SKU03639,CAT0337,WH0570,-9,OUT
SKU04086,CAT0664,WH0835,15,IN
SKU08916,CAT0021,WH0868,-11,OUT
SKU05901,CAT0719,WH0460,1,IN
SKU07457,CAT0883,WH0180,13,IN
SKU05933,CAT0853,WH0129,11,IN
SKU01525,CAT0767,WH0498,-15,OUT
SKU03650,CAT0975,WH0713,-18,OUT
SKU07300,CAT0441,WH0999,-4,OUT
SKU01255,CAT0035,WH0422,-5,OUT
SKU07598,CAT0524,WH0752,19,IN
SKU03597,CAT0995,WH0017,7,IN
SKU03681,CAT0812,WH0979,-12,OUT
SKU02192,CAT0596,WH0505,13,IN
SKU05426,CAT0574,WH0568,2,IN
SKU03881,CAT0055,WH0501,-7,OUT
SKU05786,CAT0458,WH0140,-20,OUT
SKU06826,CAT0362,WH0882,20,IN
SKU05433,CAT0594,WH0874,-12,OUT
SKU05123,CAT0657,WH0357,-4,OUT
SKU01006,CAT0457,WH0202,-5,OUT
SKU06055,CAT0522,WH0466,-9,OUT
SKU08513,CAT0497,WH0224,7,IN
SKU05562,CAT0175,WH0103,-16,OUT
SKU01932,CAT0143,WH0498,16,IN
SKU03582,CAT0255,WH0880,-9,OUT
SKU03468,CAT0154,WH0191,4,IN
SKU04370,CAT0271,WH0540,-16,OUT
SKU06350,CAT0364,WH0644,9,IN
SKU09376,CAT0600,WH0521,17,IN
SKU00114,CAT0051,WH0714,-15,OUT
SKU01857,CAT0918,WH0248,-10,OUT
SKU08159,CAT0577,WH0954,3,IN
SKU02107,CAT0613,WH0546,-1,OUT
SKU09430,CAT0352,WH0830,-15,OUT
SKU00497,CAT0280,WH0918,1,IN
SKU03582,CAT0255,WH0549,19,IN
SKU01314,CAT0001,WH0563,-2,OUT
SKU09625,CAT0672,WH0161,-13,OUT
SKU07613,CAT0480,WH0874,-1,OUT
SKU02482,CAT0398,WH0927,7,IN
SKU01940,CAT0088,WH0627,-2,OUT
SKU01305,CAT0605,WH0118,-19,OUT
SKU02551,CAT0875,WH0182,18,IN
SKU09356,CAT0966,WH0068,7,IN
SKU09771,CAT0934,WH0506,-8,OUT
SKU03474,CAT0073,WH0835,-2,OUT
SKU09112,CAT0878,WH0456,-9,OUT
SKU02390,CAT0834,WH0891,8,IN
SKU05744,CAT0116,WH0062,-8,OUT
SKU05929,CAT0464,WH0506,-5,OUT
SKU06192,CAT0093,WH0735,12,IN
SKU03248,CAT0611,WH0414,16,IN
SKU05581,CAT0781,WH0171,16,IN
SKU01794,CAT0359,WH0233,-10,OUT
SKU07790,CAT0536,WH0124,18,IN
SKU04089,CAT0877,WH0687,-5,OUT
SKU07510,CAT0919,WH0042,-19,OUT
SKU08124,CAT0508,WH0414,13,IN
SKU09517,CAT0735,WH0313,-16,OUT
SKU03507,CAT0006,WH0937,15,IN
SKU01136,CAT0470,WH0989,12,IN
SKU03654,CAT0279,WH0098,20,IN
SKU02422,CAT0925,WH0171,-18,OUT
SKU06213,CAT0818,WH0736,-5,OUT
SKU09761,CAT0903,WH0378,13,IN
SKU06551,CAT0203,WH0103,-9,OUT
SKU03471,CAT0235,WH0737,-14,OUT
SKU09511,CAT0618,WH0193,9,IN
SKU02061,CAT0192,WH0549,-7,OUT
SKU06002,CAT0303,WH0284,-17,OUT
SKU03099,CAT0413,WH0581,17,IN
SKU09270,CAT0814,WH0914,10,IN
SKU00838,CAT0958,WH0305,-3,OUT
SKU07922,CAT0472,WH0261,-3,OUT
SKU05684,CAT0374,WH0845,-1,OUT
SKU06879,CAT0285,WH0666,-1,OUT
SKU01976,CAT0551,WH0489,-13,OUT
SKU05932,CAT0294,WH0928,5,IN
SKU06502,CAT0953,WH0511,3,IN
SKU06677,CAT0992,WH0371,-2,OUT
SKU01929,CAT0775,WH0422,-20,OUT
SKU03188,CAT0822,WH0194,-6,OUT
SKU07675,CAT0781,WH0911,15,IN
SKU04054,CAT0320,WH0085,-1,OUT
SKU03856,CAT0560,WH0326,-14,OUT
SKU01492,CAT0100,WH0774,14,IN
SKU03223,CAT0545,WH0277,-7,OUT
SKU02558,CAT0638,WH0416,-10,OUT
SKU05926,CAT0144,WH0757,7,IN
SKU01106,CAT0394,WH0554,-8,OUT
SKU01904,CAT0499,WH0261,18,IN
SKU01061,CAT0083,WH0935,-8,OUT
SKU06648,CAT0813,WH0401,-11,OUT
SKU07757,CAT0659,WH0110,-3,OUT
SKU00079,CAT0390,WH0499,-3,OUT
SKU08903,CAT0479,WH0231,2,IN
SKU04881,CAT0864,WH0668,9,IN
SKU06076,CAT0794,WH0166,5,IN
SKU02572,CAT0564,WH0312,-8,OUT
SKU08777,CAT0814,WH0213,-20,OUT
SKU08481,CAT0926,WH0098,9,IN
SKU02852,CAT0779,WH0562,8,IN
SKU06698,CAT0212,WH0740,-6,OUT
SKU03373,CAT0604,WH0528,-20,OUT
SKU04988,CAT0612,WH0486,-18,OUT
SKU00137,CAT0690,WH0412,-9,OUT
SKU04992,CAT0444,WH0057,17,IN
SKU01251,CAT0207,WH0421,-17,OUT
SKU04654,CAT0989,WH0662,-5,OUT
SKU09421,CAT0049,WH0564,-12,OUT
SKU02295,CAT0267,WH0900,-14,OUT
SKU00822,CAT0842,WH0959,-19,OUT
SKU06012,CAT0881,WH0482,-2,OUT
SKU09280,CAT0587,WH0741,8,IN
SKU09867,CAT0452,WH0437,13,IN
SKU03601,CAT0723,WH0150,-20,OUT
SKU02015,CAT0183,WH0412,2,IN
SKU05994,CAT0972,WH0074,7,IN
SKU09339,CAT0249,WH0074,19,IN
SKU07210,CAT0277,WH0326,1,IN
SKU05341,CAT0254,WH0780,-4,OUT
SKU03463,CAT0556,WH0526,2,IN
SKU09570,CAT0610,WH0737,-19,OUT
SKU01826,CAT0794,WH0845,12,IN
SKU05569,CAT0800,WH0285,7,IN
SKU02679,CAT0645,WH0669,2,IN
SKU03342,CAT0762,WH0324,20,IN
SKU09399,CAT0363,WH0798,14,IN
SKU01145,CAT0351,WH0094,-7,OUT
SKU02530,CAT0186,WH0166,-14,OUT
SKU07746,CAT0850,WH0191,-16,OUT
SKU08325,CAT0369,WH0747,-13,OUT
SKU03752,CAT0406,WH0740,17,IN
SKU09420,CAT0793,WH0283,9,IN
SKU00319,CAT0077,WH0084,-3,OUT
SKU06041,CAT0256,WH0885,-3,OUT
SKU02306,CAT0103,WH0486,-3,OUT
SKU01578,CAT0930,WH0601,-4,OUT
SKU08080,CAT0057,WH0292,-11,OUT
SKU06621,CAT0403,WH0518,13,IN
SKU03459,CAT0635,WH0329,-7,OUT
SKU05928,CAT0186,WH0533,15,IN
SKU04622,CAT0649,WH0079,-19,OUT
SKU01058,CAT0860,WH0067,10,IN
SKU06928,CAT0262,WH0067,1,IN
SKU01566,CAT0326,WH0981,-9,OUT
SKU05831,CAT0301,WH0148,8,IN
SKU05048,CAT0874,WH0025,-1,OUT
SKU08631,CAT0819,WH0148,14,IN
SKU07463,CAT0827,WH0902,14,IN
SKU00214,CAT0371,WH0916,-1,OUT
SKU04464,CAT0835,WH0166,4,IN
SKU08624,CAT0231,WH0775,-5,OUT
SKU04728,CAT0548,WH0638,4,IN
SKU05282,CAT0008,WH0570,2,IN
SKU03354,CAT0806,WH0691,15,IN
SKU09998,CAT0007,WH0665,-12,OUT
SKU04662,CAT0728,WH0484,-16,OUT
SKU05782,CAT0547,WH0639,6,IN
SKU07828,CAT0261,WH0683,17,IN
SKU00220,CAT0012,WH0666,15,IN
SKU07584,CAT0882,WH0523,-5,OUT
SKU04890,CAT0522,WH0245,3,IN
SKU07363,CAT0961,WH0126,-12,OUT
SKU09001,CAT0509,WH0320,-17,OUT
SKU08131,CAT0751,WH0920,-17,OUT
SKU06627,CAT0614,WH0410,13,IN
SKU09584,CAT0233,WH0727,-3,OUT
SKU00459,CAT0696,WH0956,-7,OUT
SKU01863,CAT0438,WH0864,11,IN
SKU05113,CAT0157,WH0576,4,IN
SKU09346,CAT0331,WH0389,13,IN
SKU08879,CAT0514,WH0789,10,IN
SKU02145,CAT0545,WH0707,-8,OUT
SKU02927,CAT0833,WH0529,-9,OUT
SKU09456,CAT0412,WH0476,9,IN
SKU04234,CAT0192,WH0497,12,IN
SKU03360,CAT0019,WH0312,-18,OUT
SKU03275,CAT0774,WH0494,-7,OUT
SKU05560,CAT0924,WH0583,-9,OUT
SKU00830,CAT0038,WH0295,16,IN
SKU08469,CAT0343,WH0299,-17,OUT
SKU09895,CAT0070,WH0927,-2,OUT
SKU05060,CAT0872,WH0763,17,IN
SKU09897,CAT0313,WH0599,-4,OUT
SKU01392,CAT0759,WH0220,3,IN
SKU02234,CAT0319,WH0478,13,IN
SKU09559,CAT0860,WH0460,-19,OUT
SKU08836,CAT0949,WH0643,7,IN
SKU08379,CAT0939,WH0878,15,IN
SKU00277,CAT0755,WH0191,14,IN
SKU08815,CAT0893,WH0263,-6,OUT
SKU09753,CAT0426,WH0585,-13,OUT
SKU01403,CAT0431,WH0194,6,IN
SKU03004,CAT0791,WH0788,-1,OUT
SKU05995,CAT0649,WH0580,5,IN
SKU09950,CAT0768,WH0276,20,IN
SKU05160,CAT0126,WH0237,4,IN
SKU09328,CAT0988,WH0790,12,IN
SKU05371,CAT0998,WH0805,17,IN
SKU05518,CAT0326,WH0939,10,IN
SKU00928,CAT0052,WH0416,-14,OUT
SKU08972,CAT0741,WH0821,-18,OUT
SKU06973,CAT0886,WH0701,10,IN
SKU07263,CAT0116,WH0409,-20,OUT
SKU01202,CAT0455,WH0054,-16,OUT
SKU06228,CAT0114,WH0847,13,IN
SKU09015,CAT0364,WH0269,-17,OUT
SKU03945,CAT0730,WH0833,14,IN
SKU04884,CAT0641,WH0462,9,IN
SKU00021,CAT0782,WH0424,-10,OUT
SKU06439,CAT0003,WH0098,12,IN
