product_sku,category_code,warehouse_code,quantity,transaction_type
SKU05888,CAT0276,WH0416,-15,OUT
SKU06735,CAT0792,WH0355,20,IN
SKU01571,CAT0144,WH0166,-10,OUT
SKU09038,CAT0282,WH0117,-13,OUT
SKU00385,CAT0513,WH0795,-12,OUT
SKU05679,CAT0725,WH0808,-14,OUT
SKU06597,CAT0549,WH0723,-9,OUT
SKU03476,CAT0876,WH0869,-18,OUT
SKU09323,CAT0375,WH0322,1,IN
SKU07339,CAT0701,WH0810,11,IN
SKU07330,CAT0650,WH0587,-8,OUT
SKU03154,CAT0829,WH0681,8,IN
SKU00598,CAT0908,WH0445,17,IN
SKU04455,CAT0219,WH0951,4,IN
SKU01020,CAT0427,WH0823,17,IN
SKU09584,CAT0582,WH0786,-3,OUT
SKU03904,CAT0539,WH0188,10,IN
SKU03748,CAT0655,WH0711,4,IN
SKU01808,CAT0778,WH0549,-9,OUT
SKU02221,CAT0407,WH0735,-17,OUT
SKU02260,CAT0207,WH0749,5,IN
SKU07894,CAT0515,WH0936,2,IN
SKU08585,CAT0477,WH0338,-15,OUT
SKU02914,CAT0860,WH0547,10,IN
SKU01619,CAT0080,WH0802,19,IN
SKU08206,CAT0233,WH0429,-6,OUT
SKU00100,CAT0514,WH0802,11,IN
SKU06658,CAT0853,WH0525,-11,OUT
SKU02998,CAT0502,WH0040,-17,OUT
SKU03924,CAT0973,WH0334,-13,OUT
SKU06287,CAT0043,WH0520,-11,OUT
SKU01076,CAT0959,WH0667,-7,OUT
SKU06346,CAT0634,WH0263,-13,OUT
SKU01599,CAT0062,WH0699,-2,OUT
SKU02885,CAT0668,WH0005,2,IN
SKU00531,CAT0710,WH0709,-15,OUT
SKU00384,CAT0687,WH0477,-9,OUT
SKU09305,CAT0481,WH0528,4,IN
SKU03180,CAT0187,WH0547,-2,OUT
SKU05487,CAT0505,WH0061,4,IN
SKU07869,CAT0835,WH0142,11,IN
SKU00543,CAT0430,WH0553,-7,OUT
SKU09424,CAT0182,WH0560,10,IN
SKU09584,CAT0582,WH0095,-17,OUT
SKU06208,CAT0401,WH0355,-16,OUT
SKU09076,CAT0395,WH0454,18,IN
SKU00843,CAT0606,WH0911,-17,OUT
SKU04207,CAT0648,WH0163,18,IN
SKU09005,CAT0161,WH0904,4,IN
SKU09094,CAT0067,WH0317,16,IN
SKU04644,CAT0499,WH0119,-14,OUT
SKU01149,CAT0581,WH0308,18,IN
SKU06929,CAT0449,WH0396,-12,OUT
SKU08806,CAT0103,WH0552,15,IN
SKU01391,CAT0286,WH0548,-14,OUT
SKU02874,CAT0282,WH0546,7,IN
SKU08523,CAT0207,WH0572,-18,OUT
SKU05192,CAT0264,WH0872,-20,OUT
SKU00558,CAT0020,WH0514,-7,OUT
SKU07840,CAT0126,WH0947,15,IN
SKU01617,CAT0615,WH0299,6,IN
SKU02865,CAT0997,WH0152,-5,OUT
SKU00429,CAT0739,WH0115,8,IN
SKU02741,CAT0692,WH0240,1,IN
SKU04431,CAT0486,WH0315,-11,OUT
SKU08377,CAT0771,WH0670,-18,OUT
SKU00409,CAT0228,WH0402,-8,OUT
SKU06711,CAT0474,WH0763,-7,OUT
SKU09542,CAT0045,WH0464,-15,OUT
SKU06891,CAT0554,WH0507,-6,OUT
SKU08062,CAT0829,WH0809,-1,OUT
SKU06402,CAT0076,WH0716,14,IN
SKU06879,CAT0747,WH0579,-5,OUT
SKU05821,CAT0487,WH0882,-18,OUT
SKU04270,CAT0446,WH0574,-13,OUT
SKU08679,CAT0686,WH0848,20,IN
SKU08010,CAT0192,WH0729,14,IN
SKU05250,CAT0898,WH0765,10,IN
SKU08055,CAT0064,WH0175,-10,OUT
SKU00033,CAT0334,WH0378,12,IN
SKU07709,CAT0500,WH0715,-4,OUT
SKU07851,CAT0934,WH0415,1,IN
SKU07846,CAT0283,WH0940,-19,OUT
SKU03847,CAT0935,WH0465,11,IN
SKU08593,CAT0267,WH0625,2,IN
SKU07273,CAT0565,WH0151,10,IN
SKU04707,CAT0030,WH0908,-12,OUT
SKU07372,CAT0435,WH0153,-6,OUT
SKU09867,CAT0250,WH0120,-12,OUT
SKU03513,CAT0711,WH0867,18,IN
SKU04286,CAT0050,WH0800,6,IN
SKU04603,CAT0967,WH0319,-19,OUT
SKU01483,CAT0400,WH0876,16,IN
SKU00108,CAT0054,WH0557,3,IN
SKU02658,CAT0864,WH0363,-4,OUT
SKU08978,CAT0157,WH0513,-1,OUT
SKU03200,CAT0327,WH0736,-2,OUT
SKU08164,CAT0433,WH0572,13,IN
SKU02806,CAT0649,WH0705,-15,OUT
SKU04659,CAT0250,WH0255,12,IN
SKU06085,CAT0958,WH0204,15,IN
SKU09206,CAT0896,WH0578,2,IN
SKU07511,CAT0782,WH0128,19,IN
SKU07283,CAT0106,WH0360,-1,OUT
SKU06979,CAT0752,WH0040,-16,OUT
SKU08728,CAT0007,WH0984,10,IN
SKU07298,CAT0522,WH0586,16,IN
SKU04780,CAT0601,WH0560,13,IN
SKU09915,CAT0803,WH0395,-8,OUT
SKU09591,CAT0386,WH0864,17,IN
SKU01392,CAT0108,WH0425,8,IN
SKU00709,CAT0526,WH0087,3,IN
SKU07925,CAT0253,WH0883,20,IN
SKU06303,CAT0348,WH0605,18,IN
SKU05993,CAT0263,WH0602,20,IN
SKU07212,CAT0101,WH0401,-18,OUT
SKU03784,CAT0952,WH0531,2,IN
SKU08842,CAT0684,WH0318,11,IN
SKU02773,CAT0008,WH0691,-4,OUT
SKU03381,CAT0973,WH0838,2,IN
SKU00883,CAT0580,WH0877,-12,OUT
SKU04545,CAT0827,WH0016,18,IN
SKU02965,CAT0504,WH0695,-17,OUT
SKU03587,CAT0113,WH0649,-9,OUT
SKU03307,CAT0601,WH0713,12,IN
SKU04994,CAT0140,WH0742,3,IN
SKU07781,CAT0560,WH0230,-10,OUT
SKU09511,CAT0398,WH0602,-7,OUT
SKU07397,CAT0688,WH0412,-6,OUT
SKU01641,CAT0275,WH0493,15,IN
SKU03667,CAT0566,WH0574,-7,OUT
SKU01679,CAT0403,WH0806,-5,OUT
SKU07458,CAT0974,WH0733,-3,OUT
SKU09151,CAT0172,WH0764,10,IN
SKU06408,CAT0424,WH0388,-18,OUT
SKU04022,CAT0440,WH0654,-8,OUT
SKU02615,CAT0378,WH0323,9,IN
SKU09935,CAT0103,WH0376,10,IN
SKU06212,CAT0648,WH0615,-8,OUT
SKU09953,CAT0567,WH0590,-13,OUT
SKU05188,CAT0654,WH0774,-11,OUT
SKU03875,CAT0911,WH0063,-14,OUT
SKU06872,CAT0790,WH0561,-7,OUT
SKU05041,CAT0102,WH0147,18,IN
SKU00610,CAT0150,WH0069,-6,OUT
SKU04092,CAT0611,WH0464,-6,OUT
SKU03931,CAT0339,WH0783,17,IN
SKU06181,CAT0166,WH0817,-12,OUT
SKU03881,CAT0056,WH0269,-14,OUT
SKU08714,CAT0083,WH0275,13,IN
SKU05710,CAT0379,WH0064,-9,OUT
SKU04563,CAT0312,WH0143,-2,OUT
SKU06288,CAT0808,WH0348,20,IN
SKU04138,CAT0791,WH0437,19,IN
SKU01705,CAT0184,WH0898,-19,OUT
SKU05598,CAT0450,WH0462,-17,OUT
SKU02441,CAT0771,WH0579,16,IN
SKU03812,CAT0256,WH0627,13,IN
SKU08248,CAT0759,WH0367,-1,OUT
SKU05393,CAT0614,WH0349,18,IN
SKU08598,CAT0554,WH0097,-11,OUT
SKU02756,CAT0366,WH0872,6,IN
SKU01502,CAT0076,WH0493,17,IN
SKU04697,CAT0289,WH0221,-12,OUT
SKU04134,CAT0734,WH0895,16,IN
SKU07420,CAT0691,WH0597,3,IN
SKU03822,CAT0980,WH0987,-18,OUT
SKU04263,CAT0825,WH0711,3,IN
SKU07717,CAT0284,WH0484,-6,OUT
SKU02005,CAT0655,WH0702,-3,OUT
SKU07238,CAT0049,WH0201,12,IN
SKU02501,CAT0919,WH0215,9,IN
SKU06818,CAT0806,WH0669,-10,OUT
SKU03730,CAT0540,WH0373,-15,OUT
SKU07600,CAT0578,WH0654,-12,OUT
SKU00196,CAT0723,WH0417,18,IN
SKU05193,CAT0282,WH0091,18,IN
SKU07722,CAT0499,WH0801,8,IN
SKU01817,CAT0747,WH0443,-15,OUT
SKU05373,CAT0121,WH0142,-9,OUT
SKU03963,CAT0200,WH0656,-18,OUT
SKU08103,CAT0145,WH0330,-14,OUT
SKU03919,CAT0048,WH0168,10,IN
SKU01019,CAT0002,WH0908,19,IN
SKU02441,CAT0771,WH0113,11,IN
SKU03767,CAT0362,WH0609,-19,OUT
SKU07950,CAT0715,WH0960,7,IN
SKU05421,CAT0645,WH0391,1,IN
SKU04489,CAT0186,WH0563,19,IN
SKU03060,CAT0748,WH0036,-18,OUT
SKU03401,CAT0039,WH0747,16,IN
SKU09927,CAT0237,WH0865,13,IN
SKU00840,CAT0136,WH0787,-16,OUT
SKU07207,CAT0420,WH0593,-19,OUT
SKU03828,CAT0388,WH0254,19,IN
SKU08348,CAT0799,WH0739,5,IN
SKU05762,CAT0334,WH0589,18,IN
SKU05468,CAT0252,WH0584,-3,OUT
SKU02011,CAT0780,WH0093,-7,OUT
SKU07645,CAT0911,WH0835,3,IN
SKU00248,CAT0176,WH0171,16,IN
SKU01782,CAT0221,WH0599,-9,OUT
SKU03279,CAT0321,WH0935,-11,OUT
SKU05289,CAT0700,WH0844,9,IN
SKU05517,CAT0047,WH0408,5,IN
SKU01284,CAT0800,WH0668,16,IN
SKU08877,CAT0444,WH0691,-6,OUT
SKU04994,CAT0140,WH0793,2,IN
SKU04261,CAT0360,WH0549,-3,OUT
SKU05568,CAT0995,WH0158,12,IN
SKU02686,CAT0224,WH0011,-15,OUT
SKU08357,CAT0100,WH0863,15,IN
SKU01458,CAT0522,WH0600,3,IN
SKU02483,CAT0994,WH0350,2,IN
SKU03483,CAT0305,WH0431,11,IN
SKU08565,CAT0107,WH0710,-5,OUT
SKU08676,CAT0345,WH0020,18,IN
SKU06630,CAT0328,WH0753,9,IN
SKU04858,CAT0601,WH0606,-14,OUT
SKU01790,CAT0966,WH0891,-11,OUT
SKU02385,CAT0230,WH0993,-17,OUT
SKU06345,CAT0091,WH0911,2,IN
SKU05500,CAT0278,WH0724,-10,OUT
SKU01660,CAT0140,WH0842,16,IN
SKU01693,CAT0881,WH0264,3,IN
SKU09201,CAT0904,WH0308,9,IN
SKU06280,CAT0225,WH0586,-10,OUT
SKU02733,CAT0429,WH0918,-19,OUT
SKU08407,CAT0234,WH0864,-11,OUT
SKU03027,CAT0239,WH0271,-13,OUT
SKU07254,CAT0590,WH0018,-2,OUT
SKU09883,CAT0346,WH0283,-15,OUT
SKU01929,CAT0955,WH0391,-1,OUT
SKU05661,CAT0054,WH0753,-1,OUT
SKU02152,CAT0295,WH0944,10,IN
SKU00635,CAT0021,WH0956,17,IN
SKU01622,CAT0184,WH0246,-17,OUT
SKU09776,CAT0307,WH0043,-9,OUT
SKU01680,CAT0864,WH0797,-2,OUT
SKU09831,CAT0688,WH0173,-3,OUT
SKU03742,CAT0828,WH0364,-5,OUT
SKU09000,CAT0158,WH0908,-19,OUT
SKU00530,CAT0968,WH0826,-9,OUT
SKU01393,CAT0206,WH0091,7,IN
SKU01182,CAT0130,WH0718,-11,OUT
SKU01340,CAT0510,WH0834,-16,OUT
SKU01274,CAT0758,WH0207,9,IN
SKU06763,CAT0883,WH0514,-20,OUT
SKU04443,CAT0659,WH0708,14,IN
SKU01333,CAT0221,WH0091,-15,OUT
SKU09375,CAT0671,WH0597,-16,OUT
SKU05989,CAT0612,WH0066,-12,OUT
SKU03571,CAT0147,WH0615,15,IN
SKU03167,CAT0994,WH0779,-13,OUT
SKU00203,CAT0830,WH0707,19,IN
SKU06415,CAT0109,WH0929,15,IN
SKU04606,CAT0465,WH0751,10,IN
SKU03949,CAT0054,WH0694,13,IN
SKU04468,CAT0785,WH0173,-19,OUT
SKU01509,CAT0860,WH0534,18,IN
SKU05181,CAT0042,WH0038,3,IN
SKU09429,CAT0700,WH0629,19,IN
SKU06284,CAT0785,WH0483,-15,OUT
SKU03149,CAT0097,WH0436,-13,OUT
SKU03891,CAT0540,WH0980,-16,OUT
SKU05764,CAT0923,WH0287,6,IN
SKU03776,CAT0754,WH0175,14,IN
SKU09381,CAT0889,WH0519,7,IN
SKU04078,CAT0507,WH0016,15,IN
SKU00586,CAT0758,WH0665,13,IN
SKU06996,CAT0265,WH0355,5,IN
SKU03636,CAT0324,WH0639,9,IN
SKU03651,CAT0408,WH0267,18,IN
SKU07331,CAT0447,WH0465,14,IN
SKU07351,CAT0578,WH0798,1,IN
SKU04749,CAT0499,WH0133,-12,OUT
SKU00880,CAT0629,WH0563,14,IN
SKU06572,CAT0122,WH0123,-8,OUT
SKU03619,CAT0574,WH0108,-12,OUT
SKU04590,CAT0997,WH0119,-14,OUT
SKU04685,CAT0607,WH0238,-3,OUT
SKU08865,CAT0153,WH0606,-11,OUT
SKU09050,CAT0912,WH0655,10,IN
SKU08688,CAT0135,WH0978,-6,OUT
SKU04898,CAT0956,WH0029,3,IN
SKU01820,CAT0725,WH0033,-4,OUT
SKU08430,CAT0131,WH0755,6,IN
SKU03726,CAT0873,WH0470,-13,OUT
SKU00482,CAT0850,WH0525,4,IN
SKU01407,CAT0511,WH0277,13,IN
SKU01778,CAT0338,WH0507,1,IN
SKU04460,CAT0348,WH0325,5,IN
SKU06561,CAT0786,WH0106,14,IN
SKU02094,CAT0736,WH0401,-14,OUT
SKU07326,CAT0591,WH0826,6,IN
SKU07819,CAT0122,WH0914,2,IN
SKU07656,CAT0344,WH0200,-3,OUT
SKU05008,CAT0803,WH0090,-18,OUT
SKU05035,CAT0326,WH0421,2,IN
SKU01889,CAT0562,WH0622,3,IN
SKU02747,CAT0132,WH0277,-9,OUT
SKU00999,CAT0114,WH0779,-11,OUT
SKU00328,CAT0340,WH0481,-18,OUT
SKU06886,CAT0660,WH0782,-2,OUT
SKU02434,CAT0696,WH0142,2,IN
SKU04371,CAT0932,WH0149,-19,OUT
SKU00923,CAT0115,WH0580,16,IN
SKU08862,CAT0867,WH0456,19,IN
SKU09330,CAT0753,WH0339,18,IN
SKU08619,CAT0708,WH0166,7,IN
SKU00472,CAT0263,WH0586,17,IN
SKU09389,CAT0888,WH0775,-15,OUT
SKU01557,CAT0515,WH0669,11,IN
SKU03050,CAT0406,WH0982,-17,OUT
SKU04232,CAT0472,WH0915,19,IN
SKU06372,CAT0869,WH0656,-10,OUT
SKU03441,CAT0058,WH0334,9,IN
SKU04889,CAT0313,WH0335,-13,OUT
SKU02224,CAT0105,WH0267,-4,OUT
SKU07518,CAT0738,WH0751,17,IN
SKU03795,CAT0321,WH0179,1,IN
SKU05062,CAT0473,WH0604,-5,OUT
SKU00064,CAT0649,WH0702,15,IN
SKU08655,CAT0839,WH0236,18,IN
SKU01791,CAT0398,WH0538,14,IN
SKU01450,CAT0947,WH0523,2,IN
SKU06261,CAT0149,WH0295,20,IN
SKU02552,CAT0860,WH0788,16,IN
SKU03417,CAT0276,WH0136,16,IN
SKU03100,CAT0292,WH0361,16,IN
SKU08133,CAT0645,WH0007,4,IN
SKU02407,CAT0618,WH0674,-2,OUT
SKU08133,CAT0645,WH0918,-4,OUT
SKU00605,CAT0944,WH0012,10,IN
SKU04266,CAT0512,WH0034,-18,OUT
SKU02939,CAT0246,WH0211,14,IN
SKU00424,CAT0295,WH0263,-15,OUT
SKU02952,CAT0199,WH0469,12,IN
SKU09500,CAT0423,WH0529,-4,OUT
SKU09956,CAT0121,WH0264,20,IN
SKU07595,CAT0235,WH0674,19,IN
SKU06791,CAT0257,WH0358,3,IN
SKU08748,CAT0734,WH0190,-17,OUT
SKU03950,CAT0982,WH0016,8,IN
SKU04865,CAT0939,WH0207,-5,OUT
SKU02283,CAT0995,WH0451,12,IN
SKU06061,CAT0727,WH0417,-2,OUT
SKU04266,CAT0512,WH0039,3,IN
SKU06629,CAT0585,WH0420,14,IN
SKU01495,CAT0943,WH0968,17,IN
SKU04805,CAT0070,WH0281,17,IN
SKU07172,CAT0927,WH0327,9,IN
SKU09372,CAT0235,WH0156,14,IN
SKU09252,CAT0695,WH0480,-10,OUT
SKU08836,CAT0322,WH0170,11,IN
SKU05381,CAT0903,WH0092,3,IN
SKU05657,CAT0556,WH0962,-16,OUT
SKU03663,CAT0348,WH0184,-18,OUT
SKU02306,CAT0039,WH0308,-11,OUT
SKU02904,CAT0228,WH0670,8,IN
SKU05476,CAT0573,WH0635,-14,OUT
SKU05777,CAT0218,WH0499,10,IN
SKU04770,CAT0981,WH0473,10,IN
SKU03864,CAT0795,WH0032,16,IN
SKU00061,CAT0696,WH0564,-20,OUT
SKU03076,CAT0700,WH0598,13,IN
SKU05869,CAT0649,WH0717,3,IN
SKU08111,CAT0029,WH0051,9,IN
SKU08656,CAT0891,WH0864,-14,OUT
SKU02808,CAT0127,WH0195,19,IN
SKU09025,CAT0785,WH0719,-1,OUT
SKU09413,CAT0689,WH0518,-10,OUT
SKU01786,CAT0805,WH0334,5,IN
SKU01386,CAT0879,WH0722,2,IN
SKU04445,CAT0656,WH0278,12,IN
SKU08694,CAT0638,WH0998,-17,OUT
SKU02247,CAT0001,WH0833,7,IN
SKU02092,CAT0514,WH0249,8,IN
SKU08734,CAT0843,WH0067,7,IN
SKU02194,CAT0516,WH0973,17,IN
SKU03132,CAT0438,WH0765,-18,OUT
SKU03875,CAT0911,WH0490,-5,OUT
SKU03227,CAT0503,WH0887,-5,OUT
SKU02782,CAT0154,WH0884,16,IN
SKU04611,CAT0372,WH0320,6,IN
SKU01648,CAT0722,WH0172,18,IN
SKU00197,CAT0977,WH0925,9,IN
SKU02399,CAT0219,WH0110,9,IN
SKU03357,CAT0912,WH0643,-2,OUT
SKU00126,CAT0416,WH0227,2,IN
SKU08742,CAT0760,WH0324,20,IN
SKU02377,CAT0824,WH0422,20,IN
SKU02713,CAT0117,WH0801,2,IN
SKU03173,CAT0735,WH0891,-17,OUT
SKU00298,CAT0209,WH0272,9,IN
SKU07943,CAT0911,WH0077,-17,OUT
SKU00017,CAT0412,WH0682,11,IN
SKU07878,CAT0488,WH0025,-13,OUT
SKU03222,CAT0646,WH0673,1,IN
SKU07001,CAT0221,WH0659,4,IN
SKU04306,CAT0415,WH0077,-4,OUT
SKU04000,CAT0360,WH0015,13,IN
SKU05547,CAT0353,WH0777,-13,OUT
SKU08438,CAT0147,WH0628,5,IN
SKU06481,CAT0879,WH0313,-13,OUT
SKU02723,CAT0281,WH0896,2,IN
SKU03060,CAT0748,WH0568,-6,OUT
SKU09654,CAT0116,WH0959,-12,OUT
SKU02966,CAT0721,WH0555,-8,OUT
SKU05048,CAT0866,WH0587,-2,OUT
SKU08688,CAT0135,WH0755,14,IN
SKU03981,CAT0299,WH0785,-11,OUT
SKU09555,CAT0918,WH0240,10,IN
SKU02055,CAT0343,WH0926,8,IN
SKU06490,CAT0930,WH0503,-11,OUT
SKU09633,CAT0064,WH0402,10,IN
SKU05151,CAT0453,WH0064,-15,OUT
SKU08903,CAT0647,WH0341,-1,OUT
SKU03755,CAT0094,WH0915,8,IN
SKU05008,CAT0803,WH0356,11,IN
SKU00871,CAT0432,WH0192,-20,OUT
SKU01417,CAT0115,WH0934,17,IN
SKU02681,CAT0907,WH0297,-4,OUT
SKU09860,CAT0188,WH0782,3,IN
SKU02532,CAT0898,WH0874,19,IN
SKU06591,CAT0776,WH0811,17,IN
SKU00911,CAT0200,WH0293,-11,OUT
SKU04990,CAT0204,WH0881,18,IN
SKU04961,CAT0648,WH0154,5,IN
SKU07147,CAT0349,WH0868,-5,OUT
SKU09062,CAT0724,WH0733,13,IN
SKU00744,CAT0120,WH0455,-14,OUT
SKU05180,CAT0933,WH0988,-12,OUT
SKU03610,CAT0394,WH0615,9,IN
SKU08211,CAT0116,WH0707,10,IN
SKU08352,CAT0648,WH0591,9,IN
SKU05670,CAT0527,WH0046,-19,OUT
SKU09157,CAT0344,WH0278,8,IN
SKU03815,CAT0614,WH0443,20,IN
SKU09662,CAT0155,WH0318,-5,OUT
SKU01689,CAT0284,WH0666,-15,OUT
SKU05162,CAT0027,WH0511,-19,OUT
SKU01008,CAT0642,WH0647,-20,OUT
SKU09424,CAT0182,WH0014,13,IN
SKU04152,CAT0977,WH0373,-3,OUT
SKU01900,CAT0589,WH0402,-15,OUT
SKU04006,CAT0516,WH0307,15,IN
SKU02184,CAT0568,WH0278,10,IN
SKU07143,CAT0233,WH0456,16,IN
SKU07264,CAT0737,WH0842,-10,OUT
SKU04914,CAT0908,WH0184,-1,OUT
SKU03158,CAT0276,WH0788,-3,OUT
SKU09190,CAT0841,WH0120,-14,OUT
SKU03940,CAT0275,WH0325,10,IN
SKU08101,CAT0759,WH0355,-16,OUT
SKU07546,CAT0422,WH0934,16,IN
SKU03513,CAT0711,WH0590,-16,OUT
SKU04496,CAT0301,WH0501,3,IN
SKU09885,CAT0340,WH0197,-7,OUT
SKU04701,CAT0942,WH0062,-16,OUT
SKU02831,CAT0562,WH0101,-18,OUT
SKU01064,CAT0133,WH0999,20,IN
SKU00798,CAT0314,WH0956,-9,OUT
SKU03085,CAT0911,WH0779,-5,OUT
SKU08116,CAT0531,WH0080,-18,OUT
SKU03969,CAT0853,WH0793,-17,OUT
SKU03268,CAT0711,WH0590,-1,OUT
SKU01854,CAT0242,WH0545,-1,OUT
SKU09817,CAT0137,WH0880,-15,OUT
SKU07644,CAT0062,WH0740,-11,OUT
SKU06844,CAT0876,WH0236,-11,OUT
SKU07073,CAT0964,WH0137,19,IN
SKU09498,CAT0236,WH0030,18,IN
SKU06089,CAT0690,WH0199,12,IN
SKU07093,CAT0267,WH0236,11,IN
SKU06531,CAT0904,WH0694,-12,OUT
SKU05823,CAT0263,WH0334,20,IN
SKU02999,CAT0837,WH0365,1,IN
SKU09077,CAT0112,WH0109,1,IN
SKU03039,CAT0402,WH0896,12,IN
SKU03700,CAT0783,WH0827,-6,OUT
SKU04366,CAT0026,WH0445,-5,OUT
SKU03035,CAT0761,WH0380,-1,OUT
SKU05675,CAT0029,WH0393,-5,OUT
SKU05152,CAT0255,WH0520,16,IN
SKU00971,CAT0945,WH0482,16,IN
SKU08730,CAT0653,WH0951,-11,OUT
SKU08537,CAT0660,WH0022,-17,OUT
SKU09988,CAT0209,WH0582,-3,OUT
SKU01295,CAT0765,WH0019,19,IN
SKU09618,CAT0486,WH0532,-7,OUT
SKU07079,CAT0959,WH0781,18,IN
SKU03196,CAT0581,WH0591,-17,OUT
SKU07108,CAT0343,WH0267,-6,OUT
SKU09891,CAT0137,WH0268,19,IN
SKU06289,CAT0255,WH0518,-7,OUT
SKU03485,CAT0971,WH0347,-18,OUT
SKU08498,CAT0599,WH0559,19,IN
SKU01685,CAT0579,WH0054,19,IN
SKU04121,CAT0662,WH0055,16,IN
SKU00392,CAT0456,WH0774,16,IN
SKU09907,CAT0360,WH0732,-2,OUT
SKU02749,CAT0404,WH0603,16,IN
SKU09121,CAT0935,WH0871,-14,OUT
SKU01154,CAT0946,WH0413,15,IN
SKU03698,CAT0599,WH0447,8,IN
SKU08459,CAT0468,WH0554,-19,OUT
SKU03630,CAT0966,WH0642,-3,OUT
SKU07713,CAT0198,WH0959,-13,OUT
SKU04301,CAT0669,WH0188,9,IN
SKU07003,CAT0098,WH0181,16,IN
SKU00377,CAT0166,WH0022,11,IN
SKU05044,CAT0144,WH0600,8,IN
SKU02210,CAT1000,WH0093,-2,OUT
SKU08102,CAT0321,WH0073,-19,OUT
SKU06752,CAT0246,WH0078,-16,OUT
SKU02341,CAT0785,WH0994,16,IN
SKU08948,CAT0575,WH0848,-1,OUT
SKU04739,CAT0657,WH0289,2,IN
SKU07202,CAT0767,WH0773,-4,OUT
SKU01324,CAT0361,WH0411,18,IN
SKU02464,CAT0848,WH0914,3,IN
SKU04340,CAT0122,WH0679,-16,OUT
SKU04062,CAT0957,WH0049,-17,OUT
SKU03448,CAT0920,WH0390,-9,OUT
SKU06950,CAT0125,WH0801,-6,OUT
SKU01713,CAT0278,WH0391,3,IN
SKU06200,CAT0445,WH0834,4,IN
SKU05550,CAT0362,WH0889,-4,OUT
SKU08244,CAT0314,WH0131,3,IN
SKU04267,CAT0113,WH0246,16,IN
SKU01043,CAT0430,WH0709,19,IN
SKU06156,CAT0619,WH0690,14,IN
SKU01998,CAT0757,WH0973,-17,OUT
SKU06697,CAT0647,WH0315,-16,OUT
SKU06815,CAT0714,WH0682,11,IN
SKU02031,CAT0604,WH0517,19,IN
SKU01005,CAT0411,WH0609,-1,OUT
SKU08601,CAT0532,WH0369,20,IN
SKU00547,CAT0315,WH0456,-16,OUT
SKU04541,CAT0413,WH0444,-8,OUT
SKU01195,CAT0948,WH0266,14,IN
SKU02687,CAT0663,WH0608,9,IN
SKU09059,CAT0415,WH0871,-19,OUT
SKU03603,CAT0919,WH0186,20,IN
SKU04368,CAT0932,WH0809,20,IN
SKU08410,CAT0817,WH0307,14,IN
SKU03930,CAT0006,WH0504,20,IN
SKU00929,CAT0735,WH0117,-3,OUT
SKU06920,CAT0218,WH0877,-17,OUT
SKU09699,CAT0494,WH0363,-5,OUT
SKU00142,CAT0503,WH0168,-5,OUT
SKU02267,CAT0830,WH0226,-1,OUT
SKU05722,CAT0906,WH0488,-5,OUT
SKU08075,CAT0429,WH0814,-5,OUT
SKU08534,CAT0929,WH0597,1,IN
SKU02636,CAT0999,WH0872,2,IN
SKU08000,CAT0159,WH0527,16,IN
SKU07999,CAT0267,WH0466,-15,OUT
SKU02088,CAT0044,WH0490,16,IN
SKU01586,CAT0527,WH0710,-15,OUT
SKU05959,CAT0212,WH0499,-3,OUT
SKU08827,CAT0199,WH0141,15,IN
SKU05928,CAT0118,WH0464,-9,OUT
SKU09863,CAT0835,WH0766,1,IN
SKU07108,CAT0343,WH0393,14,IN
SKU00212,CAT0015,WH0665,14,IN
SKU09653,CAT0877,WH0002,-2,OUT
SKU05148,CAT0337,WH0064,7,IN
SKU03164,CAT0325,WH0471,3,IN
SKU08654,CAT0362,WH0726,19,IN
SKU00484,CAT0471,WH0547,-10,OUT
SKU01723,CAT0820,WH0528,18,IN
SKU09638,CAT0129,WH0815,-19,OUT
SKU02419,CAT0452,WH0016,9,IN
SKU00851,CAT0260,WH0705,-13,OUT
SKU04152,CAT0977,WH0301,-12,OUT
SKU05825,CAT0423,WH0997,-14,OUT
SKU05242,CAT0210,WH0814,-9,OUT
SKU09086,CAT0745,WH0918,-8,OUT
SKU03536,CAT0217,WH0033,10,IN
SKU04181,CAT0047,WH0083,20,IN
SKU04228,CAT0623,WH0791,12,IN
SKU00837,CAT0421,WH0729,8,IN
SKU05765,CAT0470,WH0915,-4,OUT
SKU04111,CAT0912,WH0523,15,IN
SKU02100,CAT0280,WH0747,10,IN
SKU08726,CAT0390,WH0924,16,IN
SKU06766,CAT0985,WH0650,8,IN
SKU05115,CAT0135,WH0256,-7,OUT
SKU07552,CAT0709,WH0843,-5,OUT
SKU01223,CAT0370,WH0115,-1,OUT
SKU03985,CAT0748,WH0405,2,IN
SKU04510,CAT0271,WH0362,-3,OUT
SKU05944,CAT0002,WH0737,-3,OUT
SKU04130,CAT0816,WH0915,19,IN
SKU02576,CAT0359,WH0524,16,IN
SKU02466,CAT0502,WH0765,-1,OUT
SKU08193,CAT0921,WH0755,-6,OUT
SKU09231,CAT0953,WH0612,-20,OUT
SKU09976,CAT0182,WH0009,5,IN
SKU06186,CAT0650,WH0518,-20,OUT
SKU06051,CAT0928,WH0759,-3,OUT
SKU05880,CAT0065,WH0393,-17,OUT
SKU05683,CAT0505,WH0596,-10,OUT
SKU07917,CAT0781,WH0593,-1,OUT
SKU00783,CAT0931,WH0325,14,IN
SKU05806,CAT0909,WH0625,20,IN
